Where he was a  he was a ministers son so he had they had property and stuff and they were very wellconnected in the community and very held in high esteem,အဲဒီမှာသူကဝန်ကြီးတစ်ယောက်ရဲ့သားဖြစ်ပြီးသူ့မှာ၊သူတို့မှာအိမ်ခြံမြေပိုင်ဆိုင်မှုတွေစသည်ဖြင့်ရှိတယ်၊ပြီးတော့သူတို့ကအသိုင်းအဝိုင်းထဲမှာအချိတ်အဆက်ကောင်းပြီးတော့အထင်ကြီးလေးစားတာခံကြရတယ်။
I dont have enough information,ငါ့မှာလုံလောက်တဲ့သတင်းအချက်အလက်မရှိဘူး။
And I um I didnt know how much detail he wanted,ပြီးတော့ငါအမ်သူဘယ်လောက်အသေးစိတ်လိုချင်သလဲဆိုတာငါမသိဘူး။
Ill call you back in about an hour he says,ငါတစ်နာရီလောက်နေရင်မင်းကိုပြန်ခေါ်လိုက်မယ်လို့သူကပြောတယ်။
Of course they questioned me there why I went,ဒါပေါ့၊အဲဒီမှာငါဘာကြောင့်သွားခဲ့တယ်ဆိုတာသူတို့ငါ့ကိုမေးခွန်းထုတ်တယ်။
And um its different like under each client is all their files,ပြီးတော့အမ်ဒါကမတူဘူး၊ဖောက်သည်တစ်ယောက်ချင်းစီအောက်မှာသူတို့ဖိုင်တွဲတွေအားလုံးရှိတယ်။
Its like more simplified like the one that she had given me was all detailed and complicated and the second one is all simple,ဒါကပိုရိုးရှင်းပုံပေါ်တယ်၊သူငါ့ကိုပေးခဲ့တဲ့တစ်ခုကအားလုံးအသေးစိတ်ပြီးရှုပ်ထွေးနေပြီးတော့ဒုတိယတစ်ခုကတော့အားလုံးရိုးရှင်းတယ်။
Cause they didnt actually live in Augusta they lived in well you know Augusta was still a citytown during that time even though to people in big cities like this Augusta isnt that big,ဘာလို့လဲဆိုတော့သူတို့ထဲမှာမှတကယ်မနေခဲ့တာ၊မင်းသိတယ်မလား၊ကအဲဒီအချိန်တုန်းကမြို့တော်လိုလိုမြို့လိုလိုပဲရှိသေးတာ၊ဒီလိုမြို့တော်ကြီးတွေမှာနေတဲ့လူတွေအတွက်ကအော်ဂတ်စထာကသိပ်မကြီးပါဘူး။
Late 1962 uh I got orders to go to Washington DC,၁၉၆၂နောက်ပိုင်းမှာကိုသွားဖို့ငါညွှန်ကြားချက်တွေရတယ်။
When DOT took his property we moved to a smaller smaller area in Concord where you are not allowed to have animals because its zoned and so thats the end of the animal story,ကသူ့ရဲ့ပိုင်ဆိုင်မှုတွေယူသွားတဲ့အခါငါတို့ကမှာရှိတဲ့နယ်ပယ်သတ်မှတ်ထားလို့တိရိစ္ဆာန်တွေထားဖို့ခွင့်မပြုတဲ့ပိုပိုသေးတဲ့အရပ်ဒေသတစ်ခုဆီရွေ့ပြောင်းခဲ့ကြတယ်၊အဲဒါနဲ့ပဲတိရိစ္ဆာန်တွေအကြောင်းအဆုံးသတ်ခဲ့တယ်။
Anyway we deployed and I can tell now be because of this that that that uh we deployed to Kadina Okinawa and this was in 1968,ဘယ်လိုပဲဖြစ်ဖြစ်ငါတို့တပ်ဖြန့်ခဲ့ပြီးအခုငါပြောနိုင်တာကအဲဒါကြောင့်လဲမှာရှိတဲ့ကိုငါတို့တပ်ဖြန့်ခဲ့တယ်၊ဒါက၁၉၆၈လောက်ကဖြစ်တယ်။
He told me what exactly he needed and that he did need it by today,သူကတိတိကျကျဘာလိုအပ်သလဲနဲ့ဒီနေ့အဲဒါကိုလိုအပ်တယ်ဆိုတာကိုငါ့ကိုပြောခဲ့တယ်။
She had gone already and she told me just dont worry about it,သူမထွက်သွားခဲ့ပြီးပြီပြီးတော့သူမကငါ့ကိုမစိုးရိမ်ဖို့ပြောခဲ့တယ်။
This is just you know Look youre in trouble,ဒါကတော့၊မင်းသိပါတယ်၊ကြည့်ပါလားမင်းဒုက္ခရောက်နေတာ။
My my mother wound up not being one of his favorites early on and ah so she was relegated to working in the fields whereas some of the other kids didnt work in the fields,ငါ့အမေကစောစောပိုင်းကစပြီးသူရဲ့အချစ်ဆုံးတွေထဲကတစ်ယောက်မဟုတ်ခဲ့ဘူး၊အဲ၊ဒါကြောင့်သူကိုလယ်တောတွေထဲမှာအလုပ်လုပ်ဖို့လက်လွှဲထားခဲ့ပြီးတခြားကလေးတစ်ချို့ကတော့လယ်တောတွေထဲမှာအလုပ်မလုပ်ခဲ့ကြဘူး။
And so you know eventually you know you know they kept asking people around and nobody knew where they were and eventually you know they just reconciled themselves that they just wouldnt see Joe again,ဒီတော့သိလား၊နောက်ဆုံးတော့သိလား၊သူတို့ဝန်းကျင်မှာရှိတဲ့လူတွေကိုဆက်မေးနေခဲ့လဲဘယ်သူကမှသူတို့ဘယ်မှာလဲဆိုတာကိုမသိကြဘူး၊ပြီးတော့နောက်ဆုံးမှာကိုနောက်ထပ်မတွေ့နိုင်တော့ဘူးတာကိုသူတို့ကိုယ်တိုင်လက်ခံလိုက်ကြတယ်။
I told them my sisters,ငါသူတို့ကိုငါ့အစ်မရဲ့ဟာလို့ပြောတယ်။
And she said then her mama her mama leaned forward and she looked and she said Walks like him,ပြီးတော့သူကသူ့အမေကိုပြောတယ်သူ့အမေကရှေ့ကိုတိုးပြီးတော့ကြည့်ပြီးသူ့လိုလမ်းလျှောက်တယ်လို့ပြောတယ်။
